km_cluster,state_y,county_name,party,county_fips,2_or_more_cars_p,0_or_1_car_p,EV DC Fast Count,EV Level1 EVSE Num,EV Level2 EVSE Num,nhb_percentage,hisp_percentage,pov_percentage,white_percentage,state_po,state_party
0,NEW YORK,TIOGA,REPUBLICAN,36107,0.628635569967573,0.371364430032427,0.0,0.0,5.0,0.0059537159751248,0.0189010092771944,0.1038026302375369,0.9510041798348456,NY,DEMOCRAT
4,NEW YORK,TOMPKINS,DEMOCRAT,36109,0.4734018206784316,0.5265981793215684,11.0,0.0,79.0,0.0369845185602455,0.0500767273362988,0.1699656183834813,0.7736543579184554,NY,DEMOCRAT
4,NEW YORK,ULSTER,DEMOCRAT,36111,0.5886480967514632,0.4113519032485367,21.0,0.0,243.0,0.0536187347674049,0.1002548758247212,0.1329592923710144,0.7948277496751309,NY,DEMOCRAT
0,NEW YORK,WARREN,REPUBLICAN,36113,0.5656008420135739,0.4343991579864261,8.0,1.0,102.0,0.0126550868486352,0.0246433002481389,0.1032258064516129,0.9401830024813896,NY,DEMOCRAT
0,NEW YORK,WASHINGTON,REPUBLICAN,36115,0.5945270523553667,0.4054729476446332,0.0,0.0,10.0,0.0275926764572685,0.0265575467425761,0.1141068771430419,0.9247913566668824,NY,DEMOCRAT
0,NEW YORK,WAYNE,REPUBLICAN,36117,0.606563664255972,0.393436335744028,4.0,0.0,30.0,0.0285506735933785,0.0426829268292682,0.1114620938628158,0.9014924716034164,NY,DEMOCRAT
4,NEW YORK,WESTCHESTER,DEMOCRAT,36119,0.5005383897826863,0.4994616102173136,115.0,0.0,371.0,0.1348451458740832,0.2428151917548758,0.0900213146988847,0.5403240040668239,NY,DEMOCRAT
0,NEW YORK,WYOMING,REPUBLICAN,36121,0.6017072399620613,0.3982927600379387,0.0,0.0,13.0,0.0421545667447306,0.0325403673117219,0.1008751386663379,0.8990755577468261,NY,DEMOCRAT
0,NEW YORK,YATES,REPUBLICAN,36123,0.5728209103998227,0.4271790896001772,0.0,0.0,4.0,0.0082770202727018,0.0219520972449918,0.1087208604902235,0.947099044344036,NY,DEMOCRAT
3,NORTH CAROLINA,ALAMANCE,REPUBLICAN,37001,0.6208339187311698,0.3791660812688303,20.0,0.0,34.0,0.1903709147070546,0.1239599940215225,0.1635611797528895,0.6458810781187724,NC,REPUBLICAN
6,NORTH CAROLINA,ALEXANDER,REPUBLICAN,37003,0.7055094009619589,0.2944905990380411,0.0,0.0,0.0,0.0567095018723564,0.0464182763544276,0.1436730515369487,0.868692583313128,NC,REPUBLICAN
0,NORTH CAROLINA,ALLEGHANY,REPUBLICAN,37005,0.7037505267593763,0.2962494732406237,0.0,0.0,2.0,0.0232388590175886,0.0960539506060329,0.2435979221726054,0.870135787842887,NC,REPUBLICAN
2,NORTH CAROLINA,ANSON,DEMOCRAT,37007,0.5914249684741488,0.4085750315258512,1.0,0.0,0.0,0.487354777523117,0.0394768039200189,0.1836323401564846,0.4460602228720461,NC,REPUBLICAN
0,NORTH CAROLINA,ASHE,REPUBLICAN,37009,0.6776789495976281,0.3223210504023718,0.0,0.0,2.0,0.0074292540879563,0.0498768013141193,0.1772567759277234,0.9258567908608974,NC,REPUBLICAN
0,NORTH CAROLINA,AVERY,REPUBLICAN,37011,0.6327614999240929,0.3672385000759071,0.0,0.0,10.0,0.0439974858579509,0.0511970744528884,0.1174790011999314,0.8741214787726416,NC,REPUBLICAN
3,NORTH CAROLINA,BEAUFORT,REPUBLICAN,37013,0.6125743855109962,0.3874256144890038,1.0,0.0,6.0,0.2503227991448468,0.0763922697542493,0.1897847300129119,0.6581715809749592,NC,REPUBLICAN
2,NORTH CAROLINA,BERTIE,DEMOCRAT,37015,0.5819959879638916,0.4180040120361083,0.0,0.0,0.0,0.6057320301364284,0.0207697006719609,0.2141620851150478,0.3428527794746487,NC,REPUBLICAN
3,NORTH CAROLINA,BLADEN,REPUBLICAN,37017,0.588774341351661,0.411225658648339,0.0,0.0,0.0,0.3448398365800225,0.0746935875421872,0.2560542364852863,0.5466871928474155,NC,REPUBLICAN
0,NORTH CAROLINA,BRUNSWICK,REPUBLICAN,37019,0.658595507690038,0.341404492309962,0.0,0.0,8.0,0.1022071574964527,0.0475169478164906,0.1277077092858269,0.8175390193914551,NC,REPUBLICAN
4,NORTH CAROLINA,BUNCOMBE,DEMOCRAT,37021,0.5917006713790818,0.4082993286209183,31.0,0.0,100.0,0.0618727257008574,0.0649535905436311,0.1202834081281388,0.836128641825884,NC,REPUBLICAN
0,NORTH CAROLINA,BURKE,REPUBLICAN,37023,0.6472369635440701,0.3527630364559299,1.0,0.0,4.0,0.0641720171214553,0.0595461030854289,0.1752273943285179,0.8167134831460674,NC,REPUBLICAN
6,NORTH CAROLINA,CABARRUS,REPUBLICAN,37025,0.6878656689580769,0.3121343310419231,5.0,0.0,25.0,0.1719202970493626,0.1020610777967515,0.1083257217743536,0.6683064612207616,NC,REPUBLICAN
0,NORTH CAROLINA,CALDWELL,REPUBLICAN,37027,0.6621464073142296,0.3378535926857703,1.0,0.0,10.0,0.0479218381247019,0.0527641570574352,0.1639173871042688,0.8756771298255053,NC,REPUBLICAN
6,NORTH CAROLINA,CAMDEN,REPUBLICAN,37029,0.7849322210636079,0.215067778936392,0.0,0.0,0.0,0.1399444816693787,0.0283334928687661,0.1121853163587632,0.8040585814109313,NC,REPUBLICAN
0,NORTH CAROLINA,CARTERET,REPUBLICAN,37031,0.6271471876052543,0.3728528123947457,0.0,0.0,10.0,0.0559924550203134,0.0425130586186883,0.1136244921648287,0.8636680208937899,NC,REPUBLICAN
3,NORTH CAROLINA,CASWELL,REPUBLICAN,37033,0.6577387486278814,0.3422612513721185,0.0,0.0,2.0,0.329376593686802,0.0381165919282511,0.187857205662534,0.6116679855798822,NC,REPUBLICAN
0,NORTH CAROLINA,CATAWBA,REPUBLICAN,37035,0.6643971259758752,0.3356028740241248,21.0,0.0,19.0,0.0796215122919179,0.0944943182180706,0.1300142283814737,0.7584046347517052,NC,REPUBLICAN
4,NORTH CAROLINA,CHATHAM,DEMOCRAT,37037,0.6752550215585236,0.3247449784414765,9.0,0.0,5.0,0.1133240675731828,0.1235975985442249,0.1180811279391325,0.7153071312920004,NC,REPUBLICAN
0,NORTH CAROLINA,CHEROKEE,REPUBLICAN,37039,0.6351408154686844,0.3648591845313156,0.0,0.0,0.0,0.01315599248229,0.0305768396703773,0.1632210495879716,0.9126427642041348,NC,REPUBLICAN
3,NORTH CAROLINA,CHOWAN,REPUBLICAN,37041,0.6081216577540107,0.3918783422459893,0.0,0.0,0.0,0.34030271031327,0.0362548398451249,0.191129883843717,0.5980288630763816,NC,REPUBLICAN
0,NORTH CAROLINA,CLAY,REPUBLICAN,37043,0.5967996839193994,0.4032003160806005,0.0,0.0,0.0,0.0209007675945621,0.0314436326643854,0.1572181633219273,0.9371127346712292,NC,REPUBLICAN
3,NORTH CAROLINA,CLEVELAND,REPUBLICAN,37045,0.6090775988286969,0.390922401171303,0.0,0.0,14.0,0.2079580893175104,0.0341399149847157,0.1982523492419642,0.7304212682304264,NC,REPUBLICAN
3,NORTH CAROLINA,COLUMBUS,REPUBLICAN,37047,0.6004214112794763,0.3995785887205236,1.0,0.0,2.0,0.3043717691364823,0.0522445064217575,0.2250013323148526,0.593270921784236,NC,REPUBLICAN
3,NORTH CAROLINA,CRAVEN,REPUBLICAN,37049,0.5939419148051186,0.4060580851948814,14.0,0.0,16.0,0.2121708930754157,0.0718263130323431,0.1446906346403834,0.6593003628179508,NC,REPUBLICAN
2,NORTH CAROLINA,CUMBERLAND,DEMOCRAT,37051,0.5453632111109326,0.4546367888890675,3.0,0.0,22.0,0.3587950834974375,0.1138973701167699,0.1734988226650527,0.4400522724672243,NC,REPUBLICAN
6,NORTH CAROLINA,CURRITUCK,REPUBLICAN,37053,0.7636972802522665,0.2363027197477335,0.0,0.0,2.0,0.0562877965576058,0.0380291518064816,0.0993177236780896,0.8719181268413707,NC,REPUBLICAN
6,NORTH CAROLINA,DARE,REPUBLICAN,37055,0.6589599119228029,0.341040088077197,2.0,0.0,23.0,0.018773957080104,0.0718222769368512,0.0819507008757449,0.8755770683528721,NC,REPUBLICAN
0,NORTH CAROLINA,DAVIDSON,REPUBLICAN,37057,0.6511127063890882,0.3488872936109117,0.0,0.0,13.0,0.0901411358888403,0.0699363552446193,0.1522129913035028,0.8049604042170724,NC,REPUBLICAN
6,NORTH CAROLINA,DAVIE,REPUBLICAN,37059,0.7022938933683356,0.2977061066316644,9.0,0.0,2.0,0.0548927151056178,0.0665856969350575,0.1359815198494915,0.8468957633778667,NC,REPUBLICAN
3,NORTH CAROLINA,DUPLIN,REPUBLICAN,37061,0.6241219411413617,0.3758780588586383,0.0,0.0,0.0,0.242423216281196,0.2185669296671294,0.2379871998916393,0.5175916833158376,NC,REPUBLICAN
2,NORTH CAROLINA,DURHAM,DEMOCRAT,37063,0.5342665500145816,0.4657334499854185,14.0,0.0,147.0,0.3650071625056696,0.1344038478481483,0.1527294204407143,0.42235615437076,NC,REPUBLICAN
2,NORTH CAROLINA,EDGECOMBE,DEMOCRAT,37065,0.5386271115062468,0.4613728884937532,1.0,0.0,0.0,0.571608040201005,0.0442136053401335,0.2329370734268356,0.3636465911647791,NC,REPUBLICAN
4,NORTH CAROLINA,FORSYTH,DEMOCRAT,37067,0.5766029246344206,0.4233970753655793,33.0,0.0,50.0,0.2564610453396775,0.1262551369448264,0.171304158267689,0.57012753886854,NC,REPUBLICAN
6,NORTH CAROLINA,FRANKLIN,REPUBLICAN,37069,0.6990181421471575,0.3009818578528425,0.0,0.0,5.0,0.2510862531200887,0.0812917937813934,0.1401035407229361,0.6354811870204308,NC,REPUBLICAN
0,NORTH CAROLINA,GASTON,REPUBLICAN,37071,0.6160698947161753,0.3839301052838246,7.0,0.0,24.0,0.1583119791305954,0.0676039430246785,0.1538610707112681,0.7302629452639842,NC,REPUBLICAN
6,NORTH CAROLINA,GATES,REPUBLICAN,37073,0.7551932097386642,0.2448067902613357,1.0,0.0,0.0,0.3365043673787079,0.0035457926143734,0.1098330882988843,0.6302862578915507,NC,REPUBLICAN
0,NORTH CAROLINA,GRAHAM,REPUBLICAN,37075,0.6481143552311436,0.3518856447688564,0.0,0.0,8.0,0.0015192240271123,0.0150753768844221,0.1780998013322426,0.8680612364146313,NC,REPUBLICAN
6,NORTH CAROLINA,GRANVILLE,REPUBLICAN,37077,0.6905373276271992,0.3094626723728008,12.0,0.0,0.0,0.3009477867989265,0.0775045011380235,0.1321636036280871,0.5818187994700547,NC,REPUBLICAN
3,NORTH CAROLINA,GREENE,REPUBLICAN,37079,0.6582173853147817,0.3417826146852183,0.0,0.0,0.0,0.3519135567402894,0.1483244478293983,0.227579969535415,0.4694878141660319,NC,REPUBLICAN
4,NORTH CAROLINA,GUILFORD,DEMOCRAT,37081,0.5746432464694595,0.4253567535305405,35.0,0.0,88.0,0.3349102910336872,0.0779705948638417,0.1542661894411954,0.5087703549778259,NC,REPUBLICAN
2,NORTH CAROLINA,HALIFAX,DEMOCRAT,37083,0.5564027277893541,0.4435972722106459,22.0,0.0,16.0,0.526451089162495,0.0278330788410615,0.2451630361250169,0.3853528422598913,NC,REPUBLICAN
0,NORTH CAROLINA,HARNETT,REPUBLICAN,37085,0.6760857028789424,0.3239142971210575,4.0,0.0,6.0,0.2033046693412907,0.1242396115402612,0.164888271799081,0.6177461050467548,NC,REPUBLICAN
0,NORTH CAROLINA,HAYWOOD,REPUBLICAN,37087,0.6212408869987849,0.378759113001215,2.0,0.0,9.0,0.0102096536660433,0.0381745073056111,0.137408369599391,0.928846822100508,NC,REPUBLICAN
0,NORTH CAROLINA,HENDERSON,REPUBLICAN,37089,0.6268304301899298,0.3731695698100702,0.0,0.0,37.0,0.0313575357535753,0.1005324532453245,0.1049592959295929,0.8321848184818482,NC,REPUBLICAN
2,NORTH CAROLINA,HERTFORD,DEMOCRAT,37091,0.557253624002697,0.442746375997303,0.0,0.0,2.0,0.5860141597317103,0.0371382436964352,0.2121889620337018,0.3344512068894133,NC,REPUBLICAN
4,NORTH CAROLINA,HOKE,DEMOCRAT,37093,0.669111838392958,0.3308881616070421,0.0,0.0,0.0,0.3270534758353838,0.130543398636338,0.2032908206390052,0.4031818779466181,NC,REPUBLICAN
3,NORTH CAROLINA,HYDE,REPUBLICAN,37095,0.6483889202939515,0.3516110797060486,0.0,0.0,0.0,0.3033562024847024,0.0993880956795846,0.1969219358427591,0.5892824031151492,NC,REPUBLICAN
6,NORTH CAROLINA,IREDELL,REPUBLICAN,37097,0.6914906660944733,0.3085093339055267,19.0,0.0,49.0,0.1209621793942906,0.0745920881031734,0.1172583683524127,0.7624634110998406,NC,REPUBLICAN
0,NORTH CAROLINA,JACKSON,REPUBLICAN,37099,0.6452349477226296,0.3547650522773705,6.0,0.0,18.0,0.0212277546383945,0.0562287012495267,0.1760460053010223,0.8093998485422188,NC,REPUBLICAN
6,NORTH CAROLINA,JOHNSTON,REPUBLICAN,37101,0.7030556631027192,0.2969443368972809,12.0,0.0,12.0,0.1512826146088339,0.1346169941204779,0.1318864687297302,0.6825371916389429,NC,REPUBLICAN
3,NORTH CAROLINA,JONES,REPUBLICAN,37103,0.6093787768914672,0.3906212231085327,0.0,0.0,0.0,0.3107787519339866,0.0458999484270242,0.2605466735430634,0.6231046931407942,NC,REPUBLICAN
3,NORTH CAROLINA,LEE,REPUBLICAN,37105,0.6318064753495217,0.3681935246504783,12.0,0.0,9.0,0.1936299376299376,0.1921995841995842,0.1586361746361746,0.5804740124740124,NC,REPUBLICAN
3,NORTH CAROLINA,LENOIR,REPUBLICAN,37107,0.5474244193590243,0.4525755806409757,9.0,0.0,3.0,0.3877540321876037,0.0762577105212574,0.2244395128173764,0.4944169710101875,NC,REPUBLICAN
6,NORTH CAROLINA,LINCOLN,REPUBLICAN,37109,0.732184123415152,0.2678158765848479,2.0,0.0,2.0,0.0497046941957981,0.0706646529389374,0.1423484485701305,0.8505912255497845,NC,REPUBLICAN
0,NORTH CAROLINA,MCDOWELL,REPUBLICAN,37111,0.6683369522855075,0.3316630477144925,12.0,0.0,2.0,0.0357799995566295,0.0598550178456627,0.1672171850406792,0.8748143386020528,NC,REPUBLICAN
0,NORTH CAROLINA,MACON,REPUBLICAN,37113,0.6214408561054845,0.3785591438945155,0.0,0.0,16.0,0.0134844521941296,0.0687881429816913,0.1650392327811682,0.8929380993897122,NC,REPUBLICAN
6,NORTH CAROLINA,MADISON,REPUBLICAN,37115,0.6915522953147184,0.3084477046852816,0.0,0.0,2.0,0.0167250642373277,0.024013081055828,0.1675309507124503,0.9409016584910068,NC,REPUBLICAN
3,NORTH CAROLINA,MARTIN,REPUBLICAN,37117,0.629606166191532,0.3703938338084679,0.0,0.0,0.0,0.4191029756224516,0.0388218964171076,0.1809664266504728,0.5206471761950204,NC,REPUBLICAN
4,NORTH CAROLINA,MECKLENBURG,DEMOCRAT,37119,0.5658784872108755,0.4341215127891244,49.0,0.0,296.0,0.3081283185085278,0.1303264492361858,0.12471142373145,0.4730402897049645,NC,REPUBLICAN
0,NORTH CAROLINA,MITCHELL,REPUBLICAN,37121,0.6137399779908819,0.3862600220091181,0.0,0.0,2.0,0.0033244680851063,0.0527260638297872,0.1364361702127659,0.924002659574468,NC,REPUBLICAN
0,NORTH CAROLINA,MONTGOMERY,REPUBLICAN,37123,0.6820670444721928,0.3179329555278071,0.0,0.0,0.0,0.1797497988148365,0.1527544077840368,0.1894066866632526,0.6326724705538079,NC,REPUBLICAN
0,NORTH CAROLINA,MOORE,REPUBLICAN,37125,0.6469138970871295,0.3530861029128705,0.0,0.0,33.0,0.1263528845852199,0.0649802884062366,0.1240523272229135,0.771952022921917,NC,REPUBLICAN
4,NORTH CAROLINA,NASH,DEMOCRAT,37127,0.6283769063180829,0.3716230936819172,4.0,0.0,8.0,0.3905513653819559,0.0681680371903024,0.1517930278820888,0.5037711562396945,NC,REPUBLICAN
4,NORTH CAROLINA,NEW HANOVER,DEMOCRAT,37129,0.5882993720363963,0.4117006279636037,12.0,0.0,30.0,0.1370818486293153,0.0542253301283051,0.1676931378801325,0.7708791380317619,NC,REPUBLICAN
2,NORTH CAROLINA,NORTHAMPTON,DEMOCRAT,37131,0.5885489105238757,0.4114510894761242,0.0,0.0,0.0,0.5644506093332012,0.0211532745467155,0.208857624095908,0.3866541167145546,NC,REPUBLICAN
0,NORTH CAROLINA,ONSLOW,REPUBLICAN,37133,0.6356356825099508,0.3643643174900491,8.0,0.0,7.0,0.1346744915219274,0.1242522381286356,0.1231486447460703,0.6643116465200709,NC,REPUBLICAN
4,NORTH CAROLINA,ORANGE,DEMOCRAT,37135,0.6224561670696187,0.3775438329303813,4.0,0.0,75.0,0.1121815052680183,0.0840504274580587,0.1233611775734934,0.693475492871035,NC,REPUBLICAN
0,NORTH CAROLINA,PAMLICO,REPUBLICAN,37137,0.6137892376681615,0.3862107623318385,0.0,0.0,2.0,0.1801914927013027,0.0374352534923873,0.1331031235284884,0.7422696593941297,NC,REPUBLICAN
4,NORTH CAROLINA,PASQUOTANK,DEMOCRAT,37139,0.5993910690121786,0.4006089309878213,3.0,0.0,7.0,0.3637883431697865,0.0514450720636287,0.1514982649003267,0.5483421565895793,NC,REPUBLICAN
6,NORTH CAROLINA,PENDER,REPUBLICAN,37141,0.6895157585224663,0.3104842414775338,0.0,0.0,4.0,0.1488139613690274,0.068942731277533,0.1475601491019993,0.7478481870552355,NC,REPUBLICAN
0,NORTH CAROLINA,PERQUIMANS,REPUBLICAN,37143,0.6431829700963001,0.3568170299036999,0.0,0.0,0.0,0.2364960249647076,0.0257077048814919,0.1526859350620402,0.7210045322832306,NC,REPUBLICAN
6,NORTH CAROLINA,PERSON,REPUBLICAN,37145,0.7020452235772358,0.2979547764227642,0.0,0.0,1.0,0.2652079888054955,0.0422083704363312,0.1739218928889454,0.6637323495738455,NC,REPUBLICAN
2,NORTH CAROLINA,PITT,DEMOCRAT,37147,0.5919703913602914,0.4080296086397085,0.0,0.0,5.0,0.3452348735989897,0.0614696795435581,0.2296698464244638,0.5468676002976794,NC,REPUBLICAN
0,NORTH CAROLINA,POLK,REPUBLICAN,37149,0.6444125124350614,0.3555874875649386,2.0,0.0,4.0,0.0513246651676605,0.0578746700557239,0.0931664874376771,0.8575129533678757,NC,REPUBLICAN
0,NORTH CAROLINA,RANDOLPH,REPUBLICAN,37151,0.6622829713959423,0.3377170286040577,9.0,0.0,14.0,0.059423047328586,0.1124036430280222,0.1557450439989367,0.7935617454077422,NC,REPUBLICAN
3,NORTH CAROLINA,RICHMOND,REPUBLICAN,37153,0.5679391782594629,0.432060821740537,12.0,0.0,3.0,0.3165150811038084,0.0635110314457058,0.232423819956184,0.573170461838058,NC,REPUBLICAN
3,NORTH CAROLINA,ROBESON,REPUBLICAN,37155,0.5712110335225913,0.4287889664774086,12.0,0.0,3.0,0.2389202799718229,0.086674360396277,0.2735570510034322,0.2548822709491764,NC,REPUBLICAN
0,NORTH CAROLINA,ROCKINGHAM,REPUBLICAN,37157,0.633316308701379,0.366683691298621,0.0,0.0,2.0,0.1836200284869069,0.0602169387531499,0.1775062999890435,0.7251123041525145,NC,REPUBLICAN
0,NORTH CAROLINA,ROWAN,REPUBLICAN,37159,0.6474063593430336,0.3525936406569664,13.0,0.0,28.0,0.1588481787901579,0.0858565237634755,0.160352422907489,0.7238852476630493,NC,REPUBLICAN
0,NORTH CAROLINA,RUTHERFORD,REPUBLICAN,37161,0.6129815904346176,0.3870184095653824,0.0,0.0,3.0,0.0962544339565923,0.0423405278662899,0.176321168760897,0.834380448505982,NC,REPUBLICAN
3,NORTH CAROLINA,SAMPSON,REPUBLICAN,37163,0.6266728979903982,0.3733271020096019,0.0,0.0,0.0,0.2492723525432262,0.1934676924529192,0.2373153348751593,0.5124054058306194,NC,REPUBLICAN
3,NORTH CAROLINA,SCOTLAND,REPUBLICAN,37165,0.5280256234271334,0.4719743765728666,12.0,0.0,2.0,0.389285916851001,0.0292099143553967,0.2560830355623617,0.4360501389597867,NC,REPUBLICAN
6,NORTH CAROLINA,STANLY,REPUBLICAN,37167,0.6934266559851583,0.3065733440148416,0.0,0.0,0.0,0.1104656870766109,0.0410053342932879,0.1386588997611022,0.8084726903819092,NC,REPUBLICAN
6,NORTH CAROLINA,STOKES,REPUBLICAN,37169,0.6963527095637758,0.3036472904362242,0.0,0.0,0.0,0.0426315216207384,0.028624332861344,0.1343208800784228,0.9123842718658098,NC,REPUBLICAN
0,NORTH CAROLINA,SURRY,REPUBLICAN,37171,0.6548559599792996,0.3451440400207003,22.0,0.0,23.0,0.036879845767625,0.1033301432752187,0.1661326786779289,0.8421476026019779,NC,REPUBLICAN
0,NORTH CAROLINA,SWAIN,REPUBLICAN,37173,0.6072019107110049,0.392798089288995,1.0,0.0,8.0,0.0042093447453346,0.051283850147327,0.1708993966605865,0.6221411533604603,NC,REPUBLICAN
0,NORTH CAROLINA,TRANSYLVANIA,REPUBLICAN,37175,0.6551016073072293,0.3448983926927706,0.0,0.0,0.0,0.0447587503356906,0.0325246919106018,0.1425118610688389,0.903052546772894,NC,REPUBLICAN
3,NORTH CAROLINA,TYRRELL,REPUBLICAN,37177,0.5793991416309012,0.4206008583690987,0.0,0.0,0.0,0.3738771546491867,0.0638504491381403,0.2095168730274338,0.5333818888079631,NC,REPUBLICAN
6,NORTH CAROLINA,UNION,REPUBLICAN,37179,0.7697864697665137,0.2302135302334863,5.0,0.0,14.0,0.1123585097091233,0.1104793245520393,0.087876167873874,0.7259212859625751,NC,REPUBLICAN
2,NORTH CAROLINA,VANCE,DEMOCRAT,37181,0.5160792690162572,0.4839207309837427,18.0,0.0,8.0,0.499370531900544,0.0757385009666831,0.2349489681219369,0.4001843442291264,NC,REPUBLICAN
4,NORTH CAROLINA,WAKE,DEMOCRAT,37183,0.6545590502384135,0.3454409497615865,77.0,2.0,362.0,0.1982164390315682,0.1006738279197139,0.0954337934447971,0.6031170752122672,NC,REPUBLICAN
2,NORTH CAROLINA,WARREN,DEMOCRAT,37185,0.5940874035989717,0.4059125964010283,1.0,0.0,6.0,0.5052163929516298,0.037587979833275,0.1828483003044975,0.3831677731742625,NC,REPUBLICAN
2,NORTH CAROLINA,WASHINGTON,DEMOCRAT,37187,0.5552927261975162,0.4447072738024837,0.0,0.0,0.0,0.4734287594603488,0.0527311615663047,0.2309970384995064,0.4445541296479105,NC,REPUBLICAN
4,NORTH CAROLINA,WATAUGA,DEMOCRAT,37189,0.6425939572586588,0.3574060427413412,24.0,0.0,48.0,0.0163719348818301,0.034776502762533,0.2430844281833804,0.918842507899551,NC,REPUBLICAN
3,NORTH CAROLINA,WAYNE,REPUBLICAN,37191,0.5974705625817707,0.4025294374182294,9.0,0.0,13.0,0.3025838292930759,0.1154820083547039,0.2084401864486056,0.5374106869244044,NC,REPUBLICAN
0,NORTH CAROLINA,WILKES,REPUBLICAN,37193,0.675965438194322,0.324034561805678,0.0,0.0,9.0,0.0401694420099328,0.0630441133508618,0.1960706982179375,0.8755477651183172,NC,REPUBLICAN
2,NORTH CAROLINA,WILSON,DEMOCRAT,37195,0.5784985059760956,0.4215014940239043,0.0,0.0,15.0,0.3905158847250909,0.1021687813514311,0.210743090390479,0.4719435428346611,NC,REPUBLICAN
6,NORTH CAROLINA,YADKIN,REPUBLICAN,37197,0.7029388917659244,0.2970611082340756,0.0,0.0,2.0,0.0347272003185981,0.1093853710341165,0.1511217310500464,0.8444709942917829,NC,REPUBLICAN
6,NORTH CAROLINA,YANCEY,REPUBLICAN,37199,0.7011618481491488,0.2988381518508511,0.0,0.0,2.0,0.0073017490236033,0.0508858323427859,0.1902416935529518,0.926020263768608,NC,REPUBLICAN
6,NORTH DAKOTA,ADAMS,REPUBLICAN,38001,0.7007648183556405,0.2992351816443594,0.0,0.0,0.0,0.0204168438962143,0.0174393874946831,0.081242024670353,0.914079115270098,ND,REPUBLICAN
0,NORTH DAKOTA,BARNES,REPUBLICAN,38003,0.6434611602753195,0.3565388397246804,1.0,0.0,1.0,0.0240863787375415,0.019656699889258,0.0996677740863787,0.9277408637873754,ND,REPUBLICAN
3,NORTH DAKOTA,BENSON,REPUBLICAN,38005,0.5829321663019693,0.4170678336980306,0.0,0.0,0.0,0.0002904443799012,0.0091489979668893,0.3450479233226837,0.4090909090909091,ND,REPUBLICAN
6,NORTH DAKOTA,BILLINGS,REPUBLICAN,38007,0.7896103896103897,0.2103896103896103,0.0,0.0,0.0,0.0116279069767441,0.0602536997885835,0.0856236786469344,0.922832980972516,ND,REPUBLICAN
6,NORTH DAKOTA,BOTTINEAU,REPUBLICAN,38009,0.7321370309951061,0.267862969004894,0.0,0.0,2.0,0.0091060859007436,0.0224616785551677,0.0962209743511913,0.9168310821065412,ND,REPUBLICAN
6,NORTH DAKOTA,BOWMAN,REPUBLICAN,38011,0.740343347639485,0.259656652360515,0.0,0.0,1.0,0.0003129890453834,0.0541471048513302,0.0757433489827856,0.93302034428795,ND,REPUBLICAN
6,NORTH DAKOTA,BURKE,REPUBLICAN,38013,0.7879133409350056,0.2120866590649943,0.0,0.0,0.0,0.0063262539539087,0.0311793944871215,0.0655219159511974,0.9380930863081788,ND,REPUBLICAN
0,NORTH DAKOTA,BURLEIGH,REPUBLICAN,38015,0.645271553361185,0.354728446638815,10.0,0.0,13.0,0.0208028846666737,0.0234165804324866,0.0803738118352411,0.8940226378057757,ND,REPUBLICAN
0,NORTH DAKOTA,CASS,REPUBLICAN,38017,0.6229364598072906,0.3770635401927094,5.0,0.0,19.0,0.0505390294026475,0.0258607823101916,0.1043558627340673,0.8610635928404955,ND,REPUBLICAN
6,NORTH DAKOTA,CAVALIER,REPUBLICAN,38019,0.766839378238342,0.233160621761658,0.0,0.0,0.0,0.0010460251046025,0.0117677824267782,0.0975418410041841,0.9510983263598326,ND,REPUBLICAN
6,NORTH DAKOTA,DICKEY,REPUBLICAN,38021,0.7170506912442396,0.2829493087557603,0.0,0.0,0.0,0.0114688128772635,0.0342052313883299,0.0507042253521126,0.9338028169014084,ND,REPUBLICAN
6,NORTH DAKOTA,DIVIDE,REPUBLICAN,38023,0.709562109025916,0.290437890974084,0.0,0.0,0.0,0.0109750949767834,0.0240607851414098,0.1312790206838328,0.9172646686365556,ND,REPUBLICAN
6,NORTH DAKOTA,DUNN,REPUBLICAN,38025,0.7821601941747574,0.2178398058252427,0.0,0.0,0.0,0.015500341919307,0.0271255983587873,0.0868475039890585,0.8406656029177114,ND,REPUBLICAN
6,NORTH DAKOTA,EDDY,REPUBLICAN,38027,0.752851711026616,0.247148288973384,0.0,0.0,0.0,0.0,0.0,0.1322957198443579,0.8811067877215737,ND,REPUBLICAN
6,NORTH DAKOTA,EMMONS,REPUBLICAN,38029,0.7172236503856041,0.2827763496143959,0.0,0.0,0.0,0.0,0.0077565632458233,0.1005369928400954,0.9579355608591884,ND,REPUBLICAN
6,NORTH DAKOTA,FOSTER,REPUBLICAN,38031,0.7256944444444444,0.2743055555555556,0.0,0.0,0.0,0.002127659574468,0.0155015197568389,0.0702127659574468,0.954711246200608,ND,REPUBLICAN
6,NORTH DAKOTA,GOLDEN VALLEY,REPUBLICAN,38033,0.7511682242990654,0.2488317757009346,0.0,0.0,0.0,0.0,0.0318809776833156,0.0632306057385759,0.9436769394261424,ND,REPUBLICAN
0,NORTH DAKOTA,GRAND FORKS,REPUBLICAN,38035,0.5878868111864968,0.4121131888135032,3.0,0.0,3.0,0.0396590909090909,0.0410085227272727,0.1614914772727272,0.8409232954545455,ND,REPUBLICAN
6,NORTH DAKOTA,GRANT,REPUBLICAN,38037,0.7769652650822669,0.2230347349177331,0.0,0.0,0.0,0.0004201680672268,0.0050420168067226,0.115126050420168,0.976470588235294,ND,REPUBLICAN
